mucolysin	20
pinemol	20
fluoxetin \mylan\""	20
methotrexat \sandoz\""	20
tamsulosin \teva\""	20
januvia	20
aktivt kul	19
tapetopløser	19
calciumcarbonat calciumlactogluconat	19
adrenalin	19
insulin humant (rdna)	19
vortex plus	19
hydrochlorthiazid	19
atorvastatin hemi-calcium sesqui-hydrat	19
squeeze	19
lidocainhydrochlorid	19
rifampicin	19
cypermethrin	19
oclacitinib	19
marasmius oreades	19
dapson	19
aluminium	19
orlistat	19
orthophosforsyre	19
grapefrugt	19
lactocare kids	19
zink	19
baby olie	19
flupentixoldihydrochlorid	19
fosforsyre fortyndet kogt	19
ecstasy	19
fucidine	19
movicol	19
vitalia stærk baldrian med citronmelisse	19
mælk	19
diclodan	19
candesartan \orion\""	19
akeleje	19
vild pastinak	19
sirdalud retard	19
brufen	19
træbeskyttelsesmiddel	19
magnyl svage \dak\""	19
kaliumklorid \sad\""	19
sumatriptan \teva\""	19
mablet	19
doltard	19
wodka	19
amlodipin \1a farma\""	19
pantoprazol	19
bregne	18
calciumcarbonat	18
mysimba	18
nicotin-resin kompleks 20%	18
ferrofumarat	18
papir	18
heparinnatrium	18
gerimax	18
ropinirolhydrochlorid	18
rust	18
tapetopbløder	18
kattemad	18
formalin	18
bistik	18
flour 1000 ppm	18
phenol	18
removax	18
natriumazid	18
vigabatrin	18
glycopyrroniumbromid indacaterolmaleat	18
hoppebold	18
styren	18
mandler	18
gemfibrozil	18
propofol	18
lager eddike	18
vaseline	18
lercanidipinhydrochloridhemihydrat	18
sommerfuglelarve	18
liothyronin	18
vareniclintartrat	18
opiater	18
svampe	18
glycerin	18
eddikesyre 5%	18
gamma-hydroxybutyrat (ghb)	18
ukendt insekt	18
spraymaling	18
atorvastatin \mylan\""	18
neophos maskinopvaskemiddel ikke industrielt	18
anafranil retard	18
ildtorn	18
kloramfenikol \dak\""	18
onsior	18
zolpidem \2care4\""	18
methylphenidate	18
pyrethrin ii	18
pragtsnerle	18
losartan \bluefish\""	18
ultibro breezhaler	18
vild kaprifolie	18
venlafaxin \actavis\""	18
zolpidem \genthon\""	18
alfuzosin \teva\""	18
lexotan	18
tegretol retard	18
champix	18
emperal	18
alopam	18
memantine \sandoz\""	18
fenbendazol	17
østers	17
affugter	17
zinkoxid	17
midazolamhydrochlorid	17
medroxyprogesteronacetat	17
skimmel	17
hostesaft	17
smeltet plastik	17
citronsyre vandfri magnesiumoxid let natriumpi	17
kork	17
gentamicinsulfat	17
esomeprazolmagnesium	17
ph minus	17
mælkesyre natriumchlorit	17
anilin	17
clostridium botulinum type a toxin	17
oasis	17
ethanol 70%	17
valaciclovirhydrochlorid	17
botox	17
svovl	17
ukendt tablet	17
kalk	17
poolprodukt	17
støvbold	17
ukendt sovemedicin	17
calciumpantothenat nicotinamid pyridoxinhydrochl	17
baldrian	17
prochlorperazinmaleat	17
lixiana	17
italiensk ingefær	17
bicalutamid	17
cigaretter	17
wd 40	17
pyntegræskar	17
violin-figen	17
methylphenidat \copharma\""	17
hårfjerningsmidler	17
myfenax	17
otrivin ukonserveret	17
quetiapin \medis\""	17
kloramfenikol viskøse \dak\""	17
salmiakspiritus 25%	17
madopar quick 625	17
pamol flash	17
salazopyrin	17
amlodipin \stada\""	17
zymelin	17
paletblad	17
skibsmaling	17
imurel	17
treo citrus	17
surbær	17
diklofenak \orifarm\""	17
rustfjerner andet	17
quetiapin \nucleus\""	17
almindelig kvalkved	17
hyben	17
netbladhat	17
quetiapin \stada\" starter"	17
rodalon < 6%	17
metformin \stada\""	17
metformin \orifarm\""	17
surlid	17
stemetil	17
mianserin \mylan\""	17
livol multi	17
galantaminhydrobromid	17
azithromycindihydrat	16
linagliptin	16
semaglutid	16
levonorgestrel	16
malathion	16
kølemidler	16
acetamiprid	16
tapentadolhydrochlorid	16
aircondition	16
fampridine	16
lactobacillus acidophilus	16
pcb	16
ethylacetat	16
pyrethrin i	16
fluralaner	16
ferrosulfat	16
babypudder	16
duftfrisker	16
nitrogen	16
lithiumchlorid	16
calciumhydroxid	16
adalimumab	16
skærmplante	16
ukendt kemikalie	16
eplerenon	16
natriumhypoklorit	16
ukendt rengøringsmiddel	16
c-vitamin	16
nihil	16
grillkul	16
wartner	16
nitrøse gasser	16
råolie	16
brandslukker	16
multitabs	16
bremserens	16
salmiakspiritus 25 %	16
squash	16
klorin/afkalkning	16
drogen`s stærk baldrian med citronmelisse	16
simvastatin \teva\""	16
botulismus	16
svigermors skarpe tunge	16
natronlud	16
flixotide	16
vanish pletfjerner	16
joint	16
pantoprazol \mylan\""	16
metoprololsuccinat \hexal\""	16
blågrøn alger	16
lidokain \sad\""	16
mycostatin	16
mirtazapin \teva\""	16
verucid	16
blymaling	16
vortemælk	16
imipramin \dak\""	16
fucidin	16
almindelig hestekastanie	16
aciclodan	16
3 dobbelt salmiakspiritus	16
subutex	16
pantoprazol \sandoz\""	16
vikke	16
pinex smelt	16
apovit b-combin stærk	16
tiamin \sad\""	16
metformin \actavis\""	16
crestor	16
zarator	16
ethanol > 80%	15
karbonater	15
firocoxib	15
paravespula vulgaris	15
analyse	15
niacin	15
silikone	15
tenofovirdisoproxilfumarat	15
muslinger	15
fipronil s-methopren	15
pelargonsyre	15
a-vitamin granulat til tabletter	15
ahorn	15
zink salve	15
pyridostigminbromid	15
somatropin	15
paraffinolie	15
ethinylestradiol gestoden	15
dextromethorphanhydrobromid	15
svømmebassin	15
irbesartan	15
gummi	15
hestekastanjefrø ekstrakt standardiseret	15
paxillus	15
alfacalcidol	15
ivabradinhydrochlorid	15
clemastin	15
ethylenglykol og andet	15
benzylpenicillinnatrium	15
vanish oxy action	15
isosorbiddinitrat	15
søpindsvin	15
pankreaspulver	15
tramadol	15
algerens	15
blåbær	15
diltiazemhydrochlorid	15
rørhatte	15
metamfetamin	15
orange bær	15
tredobbelt salmiakspiritus	15
snaps	15
zolpidem	15
atorvastatin	15
previcox	15
gin	15
badeværelsesrengøring	15
naltrexon \accord\""	15
zolpidem \aurobindo\""	15
veraloc retard	15
provera	15
atorvastatin \orifarm\""	15
red bull	15
dicloxacillin \arrow\""	15
brintoverilte 3%	15
nicorette whitemint	15
medrol vet.	15
cloriocard	15
magnyl \dak\""	15
lager-eddike	15
oliemaling	15
skilla	15
pantoprazol \bluefish\""	15
fenytoin \dak\""	15
pelargonie	15
mestinon	15
ildkrone	15
losarstad	15
rødt bær ukendt	15
amlodipin \krka\""	15
loftsmaling	15
novorapid flexpen	15
enalapril	15
malonetta	15
sifrol	15
imadrax	15
gas	14
pethidinhydrochlorid	14
kalk calciumcarbonat	14
sovepiller	14
tadalafil	14
carprofen	14
lugtfjerner	14
flecainidacetat	14
lactrase	14
amfepramonhydrochlorid	14
syntetisk cannabinoid receptor agonist	14
paranix	14
physalis peruviana	14
scleroderma citrinum	14
klorhexidingluconat og sprit	14
b12	14
ler	14
pivampicillin	14
luse-shampoo	14
dipyridamol	14
natriumhydrogencarbonat	14
alun	14
fingolimodhydrochlorid	14
ethylenoxid	14
cefuroxim	14
longovital	14
spinat	14
paracetamol tramadolhydrochlorid	14
hydroxycarbamid	14
rohypnol	14
primidonum	14
ost	14
koffinautin	14
kantareller	14
tetrabenazin	14
dværgmispel	14
d3	14
sovemedicin	14
duloxetin	14
ukendt benzodiazepin	14
krokodil	14
olivy baby care	14
buccolam	14
nizoral	14
håndcreme	14
klivia	14
bodyshampoo	14
olieplante	14
ritalin la	14
lotion	14
sæbe	14
irriterende stoffer	14
frontline vet.	14
rengøringsmiddel ajax	14
pinex retard	14
kristtorn	14
apovit d-dråber	14
regenon	14
kalla	14
oramorph	14
pæon	14
almindelig bruskbold	14
oprymea	14
atorvastatin \arrow\""	14
vrietorn	14
gabapentin \teva\""	14
ramipril \teva\""	14
vildvin	14
klacid	14
buspirone \orion\""	14
dolatramyl	14
imodium plus	14
gilenya	14
corodil comp	14
oxycodone \vitabalans\""	14
atorvastatin \sandoz\""	14
tinzaparinnatrium	13
trikloreddikesyre	13
selen	13
oxytocin	13
ciprofloxacinhydrochlorid vandfrit	13
?	13
kausisk soda	13
brivaracetam	13
jernsaccharose	13
sten	13
hosta	13
agave	13
saxenda	13
berberis vulgaris	13
blåmuslinger	13
vitamin a	13
empagliflozin	13
ukendt bær rødt	13
rensevæske	13
coldy honey	13
ekskrementer	13
loperamidhydrochlorid simeticon	13
blad	13
stanniol	13
natron	13
uden acetone	13
rejnfan	13
methylphenidat	13
lavendelolie	13
true	13
insulin	13
ebastin	13
hårolie	13
tæge	13
hånddesinfektion	13
bendroza	13
stressbold	13
lamisil	13
zinksulfat \sad\""	13
koffein-fenazon \dak\""	13
d-vit	13
teflon	13
echinaforce	13
makeup fjerner	13
hashkager	13
bisoprolol \vitabalans\""	13
gaviscon	13
alcogel	13
ariel vaskepuder	13
quetiapin \winthrop\" startpakke"	13
stadaquel	13
lioresal	13
acrylmaling	13
rense-benzin	13
myrepulver	13
enalapril \mylan\""	13
pinex junior	13
stalevo	13
protox insekt	13
amlodipin \accord\""	13
klorin/syre	13
janumet	13
concerta xl	13
fontex	13
sommer-hyld	13
venlafaxin \arrow\""	13
antifrostmidler	13
høslætsvamp	13
lercastad	13
sinemet 125/50	13
håndrensemidler	13
kaliumklorid \ps\""	13
trilafon dekanoat	13
cardil	13
pantozol	13
rottehår	12
azelastinhydrochlorid	12
silicone	12
lamivudin	12
ammoniak 25%	12
tekstilfarve	12
skovflåt	12
a-vitamin	12
dichlormethan	12
øjenvippefarve	12
natriumhypochlorit	12
palytoksin	12
glycopyrroniumbromid	12
xylometazolin	12
dimethyltryptamin	12
abrikos	12
jordbær	12
høstanemone	12
calcium calciumcarbonat cholecalciferol choleca	12
clobetasolpropionat	12
linicin plus	12
bupropionhydrochlorid	12
natriumcarbonat	12
asparagus officinalis	12
skærmrens	12
klordioxid	12
reagila	12
solifenacinsuccinat	12
ampicillinnatrium	12
pereddikesyre	12
hvepsegift	12
brombær	12
natriumklorid	12
ethinylestradiol norgestimat	12
kaffe	12
unikalk kids	12
glyceryltrinitrattrituration 10%	12
cola	12
levamisolhydrochlorid	12
ricinus communis	12
opvasketabs	12
fjeldribs	12
clenbuterol	12
ayahuasca	12
møllehjul	12
rose	12
fantasy	12
algefjerner	12
benzodiazepiner	12
loddevand	12
røg indendørs	12
badeolie	12
veraloc	12
malingsfjerner	12
svejsning	12
naltrexon \aop\""	12
havekalk	12
trajenta	12
eddikesyre lager	12
methylphenidat \2care4\""	12
temgesic	12
bricanyl turbuhaler	12
skumslukker	12
lavalampe	12
vild kørvel	12
gravi jern	12
pil	12
sneglegift	12
kirsebær-sten	12
skintonic	12
ajax universalrengøring	12
sertralin \orion\""	12
fampyra	12
hospitalssprit	12
concerta lp	12
methotrexate \singad\""	12
zofran	12
lantus	12
dermovat	12
vaskepulver neutral	12
ovison	12
lercatio	12
ibumax	12
fluoxetin \orifarm\""	12
plavix	12
venlafaxin \pharmathen\""	12
imolope	12
seroquel xr	12
nitroglycerin \dak\""	12
eucreas	12
adhd medicin	11
ukendt smertestillende	11
natriumkarbonat	11
støv	11
karbonat	11
ciloxadex	11
amlodipinbesilat valsartan	11
ukendt lugt	11
ciprofloxacinhydrochlorid (monohydrat) dexamethas	11
cabergolin	11
flurbiprofen	11
betamethasonvalerat	11
valerianerod	11
ikke seriøs	11
nebivololhydrochlorid	11
fisk	11
tacrolimusmonohydrat	11
ciclosporin	11
cassava	11
ciguatera	11
pool	11
hydrogenperoxid 3%	11
labetalolhydrochlorid	11
rxulti	11
calciumcarbonat natriumalginat natriumhydrogenca	11
sulfamethoxazol trimethoprim	11
noscapinhydrochlorid	11
cyanoakrylat	11
cyclogest	11
flagermus	11
pyridoxinhydrochlorid	11
isofluran	11
biofreeze	11
chlorpyrifos	11
frø	11
flunarizinhydrochlorid	11
cortinarius rubellus	11
etodolac	11
mønt	11
cherimoya	11
opkast	11
lithium batteri	11
japansk pebermynteolie	11
fortynder	11
plante ukendt	11
klematis	11
kloakvand	11
muselort	11
ondansetronhydrochloriddihydrat	11
abstinensbehandling	11
atamon	11
n-acetylcystein	11
insektbid	11
squishy	11
andet	11
edoxaban	11
afkalker	11
lakrids	11
høreapparat	11
amaryllis	11
klorin power mousse	11
ticagrelor	11
caffein codeinphosphathemihydrat magnesiumhydrox	11
chloroform	11
d-dråber til børn	11
sæbeboblevand	11
hvidvin	11
aminojern	11
diclofenac	11
hestebønne	11
ajax universal	11
lim-stift	11
naltrexone \poa pharma\""	11
knapcelle batteri	11
cilodex	11
fluoxetin \actavis\""	11
lercanidipinhydrochlorid \zentiva\""	11
afkalkningsmiddel minus kalk	11
bidering	11
gravijern	11
buprenorphin \teva\""	11
magnet	11
citalopram \a-pharma\""	11
bejdset korn	11
magnesium diasporal	11
amlodipin \mylan\""	11
tafil	11
mascara	11
sertralin \actavis\""	11
syrén	11
blodblomme	11
rom	11
candemox	11
almindelig hæg	11
gedehams	11
xylocain	11
natskygge bittersød	11
rosuvastatin \teva\""	11
antabus/alkohol	11
paracetamol \sad\""	11
sanitetsrengøring	11
zyx mint	11
hashkage	11
kodein \alternova\""	11
kirsebær-kornel	11
birke-figen	11
puklet giftslørhat	11
folinsyre \actavis\""	11
doxazosin \winthrop\""	11
strepsils honning & citron	11
forthyron vet.	11
cyklonova	11
panodil brus	11
venlafaxin agp	11
ukendt bekæmpelsesmiddel	11
bønner sorte	11
propranolol	11
zanidip	11
fluanxol	11
kodamid \dak\""	11
cordan	11
rivastigminhydrogentartrat	11
brændende kærlighed	11
ebixa	11
lactobacillus acidophilus ch-2	10
vandbaseret	10
clindamycinhydrochlorid	10
saltsyre zinkchlorid	10
chokolade	10
corona test	10
natriumoxybat	10
kulbrinter ikke flygtige	10
pimecrolimus	10
pipamperonhydrochlorid	10
progesteron	10
podophyllotoxin	10
zinkchlorid	10
svarer ikke	10
kartoffel med skræl	10
pizza	10
øreprop	10
tryptofan	10
oliebille	10
oticon	10
mangler batterier til høreapparat	10
bumetanid	10
deet	10
sulpirid	10
betamethasonvalerat fusidinsyre	10
cyanobakterier	10
dosulepinhydrochlorid	10
sulfamin syre	10
kinetic sand	10
fluticasonfuroat	10
perikon prikbladet (perikum) ekstrakt 1:4	10
psilocybin svampe	10
remo wax	10
terbinafinhydrochlorid	10
benzoylperoxid vandfrit	10
hæg	10
sommerfuglebusk	10
æblekerner	10
omega 3	10
adport	10
hjortetaksalt	10
plast	10
glyceryltrinitrat	10
milbemycinoxim praziquantel	10
burresnerre	10
propylthiouracil	10
rottelort	10
anabolske steroider	10
mug på brød	10
clindamycin	10
stueplante	10
dimenhydrinat	10
substral	10
ukendt busk	10
viskelæder	10
dexamethason	10
calcium carbid	10
euphorbia tirucalli	10
ukrudtsmiddel	10
dadler	10
streptococcus faecium frysetørret	10
hæftemasse	10
rodalon udendørs	10
campher racemisk opiumtinktur	10
biquetan	10
amantadin	10
ilex	10
salmiakspiritus 8%	10
vitamin bjørne	10
propafenonhydrochlorid	10
permanentvæske	10
echinacea	10
opioider	10
kodein	10
dasselta	10
baby pudder	10
skin tonic	10
pudsemidler til metal	10
xyrem	10
ajax universal rengøring	10
skumbad	10
figen	10
elidel	10
amlodipin \pfizer\""	10
dipiperon	10
strefen	10
doxazosin \stada\""	10
tapetklister	10
allopurinol \teva\""	10
apovit c-vitamin ekstra stærk	10
myrespray	10
atorvastatin \actavis\""	10
ghb-abstinens	10
klorin < 5%	10
tæpperens	10
sertrone	10
skocreme	10
ribs	10
alaska isfjerner	10
kirsebær sten	10
hydratkalk	10
blå-grøn alger	10
klorholdige desinfektionsmidler	10
noskapin \dak\""	10
bloxazoc	10
avamys	10
alprazolam \pfizer\""	10
brunstokket rørhat	10
neophos opvasketabs	10
glimmerlim	10
fluoxetin	10
epipen	10
diural	10
lopid	10
shine	10
almindelig hyacint	10
asparges	10
satans rørhat	10
seractiv	10
sorte bær	10
primidon \era\""	10
dixarit	10
sirdalud	10
madopar depot	10
metoprolol	9
meropenem	9
pteridium aquilinum	9
diclofenacnatrium misoprostol	9
metal	9
paroxetinhydrochloridhemihydrat	9
varmt vand	9
ortophosforsyre	9
ukendt indtag	9
japansk pileurt	9
mentholatum	9
mercaptopurinmonohydrat	9
brændt plastik	9
druehyld	9
kikærter	9
steroider	9
teriflunomide	9
ziprasidonhydrochlorid	9
wd-40	9
sulfonsyre	9
kreatin	9
phenoxymethylpenicillin	9
ingefær	9
sukkulent	9
insekt	9
citronella	9
skimmia	9
calciumcarbonat cholecalciferoltrituration	9
boletus badius	9
coldy honey hostesaft	9
vandglas	9
coprinus atramentarius	9
ospolot	9
desomorfin	9
toujeo	9
boletus erythropus	9
mediscrub	9
mebeverinhydrochlorid	9
homøopatisk	9
betamethason	9
sibutramine	9
modermælkserstatning	9
vandballon	9
nitrogenoxid oxygen	9
veet	9
skvalderkål	9
bromadiolon	9
plaster	9
benazeprilhydrochlorid	9
boletus satanas	9
rørhat	9
sertindol	9
badevand	9
fluor	9
amalgam	9
rugbrød	9
ukendt opioid	9
magnolia	9
tryllestav	9
clopidogrelbesilat	9
natriumfluorid	9
juice	9
squishy ball	9
vitaminbjørne	9
noget drink	9
perphenazin	9
armodafinil	9
ukendt hvidt pulver	9
acetylen	9
apovit gravid multi	9
echinacea junior	9
virkon s	9
pengetræ	9
pu-skum	9
entacapon	9
tjære	9
ajax shower power	9
sorte bønner	9
tusindben	9
stress bold	9
ukendt grønt bær	9
foranderlig skælhat	9
crack	9
reltebon	9
makeupfjerner	9
panacur vet.	9
vivag	9
toiletblok gel	9
skosværte	9
pudsemørtel	9
ajax rengøringsmiddel	9
lorazepam \orion\""	9
levende pind	9
ukendt antihistamin	9
zitromax	9
soda	9
rejer	9
østradiol \dlf\""	9
akryl maling	9
skunk	9
ciloxan	9
fliseklæber	9
iris	9
roximstad	9
cykelolie	9
equasym depot	9
bold	9
flecainid \stada\""	9
quetiapin \fair-med\""	9
figen-kaktus	9
esomeprazol \teva\""	9
atropin \dak\""	9
ætsende stoffer	9
squeeze bold	9
hårbalsam	9
metadon \dne\""	9
aubagio	9
alkohol vodka	9
airbag	9
rimactan	9
træbeskyttelse	9
nefoxef	9
dmt	9
atorvastatin \krka\""	9
zopiclone \2care4\""	9
sort bær	9
metoprololsuccinat \orion\""	9
diklofenak \mylan\""	9
orange kantarel	9
snehvid fluesvamp	9
zebrablad-kalla	9
liguster bær	9
phenoleptil	9
sommerfugle larve	9
granon	9
aricept	9
multivitamin uden jern kids zoo	9
sertralin \krka\""	9
adalat oros	9
tavegyl	9
paracetamol \actavis\""	9
equasym	9
omnimin	9
bodylotion	9
bejdse	9
afløbsrens ikke stærk base	9
fluoxetine \vitabalans\""	9
rispemyl	9
hvide bønner	9
valaciclovir \teva\""	9
fuchsia	9
anastrella	9
omnistad	9
verapamil \hexal\""	9
cilest	9
losartankalium \krka\""	9
nitoman	9
paraghurt	9
gravitamin	9
furix retard	9
brilique	9
cns-stimulantia - kokain	9
madopar quick 125	9
selozok	9
muggent brød	8
cytarabin	8
fusidinsyre hydrocortisonacetat	8
eukalyptus	8
dadel	8
hund	8
misoprostol	8
buscopan	8
an- og nonioniske tensider	8
vaselin og fedtstoffer	8
alginsyre aluminiumhydroxid natriumhydrogencarbo	8
pre work out	8
musegift	8
bilastin	8
fugleæg	8
urin	8
silk clay	8
brexpiprazol	8
mangler batterier	8
valnød	8
ferriphosphat	8
bær	8
miconazolnitrat	8
opioid	8
nødder	8
lugt	8
naoh	8
oklacitinib	8
klorvand	8
hjortetakssalt	8
tobramycin	8
blomsterløg	8
badebombe	8
bog	8
acalka	8
klistermærke	8
calciumchlorid	8
squeezy	8
ammeindlæg	8
julekugle	8
omega-3	8
purpur solhat urt	8
borax	8
porcint circovirus type 2 stamme 1010 (inaktivere	8
toiletrens	8
glidecreme	8
calciumglubionat	8
ethanol  80%	8
peber	8
glasskår	8
ariel	8
naftalin	8
oxandrolone	8
bi-stik	8
zuclopenthixolacetat	8
tun	8
0.05	8
molusk	8
poolprodukter	8
rødmende fluesvamp	8
flucloxacillinnatrium	8
biperidenlactat	8
ukendt kapsel	8
torn	8
øvelse	8
oxycodon	8
fugtfjerner	8
natriumsalicylat	8
kontaktlinse	8
medinilla	8
palytoxin	8
ukendt pulver	8
imidacloprid permethrin	8
katteeskrement	8
polyester	8
nellikeolie	8
natriumbisulfit	8
batterier	8
tea tree oil	8
ukendte piller	8
naptha råolie	8
hjortetaksolie	8
kalkvæk	8
silicagel	8
argon	8
blyhagl	8
dinitrogenoxid	8
brombærspinder	8
neutral	8
cillit bang	8
ukendte tabletter	8
antikalk	8
chlordioxid	8
pava solvent	8
grill kul	8
brintelix	8
sterling kalkløser spray	8
kidney bønner	8
ketonal	8
acetaminophen	8
hætter	8
entresto	8
negle-lim	8
væddeløber	8
jord fra potteplante	8
luse shampoo	8
paraffin	8
tresiba 200 flextouch	8
kinetisk sand	8
magnesia	8
zeldox	8
batteri aaa	8
trilafon	8
voksblomst	8
ammoniak 8%	8
magnesiumsulfat \sad\""	8
skorpion	8
blegemidler	8
loddetin	8
begonie	8
akvarieprodukter	8
lamotrigin \mylan\""	8
olanzapin \hexal\""	8
lantus solo star	8
hårkur	8
motorrens	8
ansigtsmaske	8
palexia depot	8
donepezil \teva\""	8
metoprololsuccinat \stada\""	8
nix	8
vandfarve vand	8
duftranke	8
paracetamol \orifarm\""	8
trælim	8
kalk brændt	8
galieve peppermint	8
minulet	8
ferramol	8
atorvastatin \generics\""	8
sabrilex	8
metocar	8
ananas kirsebær	8
maling vandbaseret	8
makrel	8
lucosil	8
afløbsrens borup	8
sol-creme	8
mølmidler	8
affedtningsmiddel	8
sumatriptan \sandoz\""	8
brudeslør	8
pantoprazol \ranbaxy\""	8
mark champignon	8
dværg-mispel	8
olanzapin \sandoz\""	8
olanzapin \actavis\""	8
lak	8
adalat	8
punktstokket indigo-rørhat	8
oxazepam \sad\""	8
insektspray	8
venlafaxin	8
vesicare	8
kemikalier til skoleeksperimenter	8
rengøringsmiddel ukendt	8
shower gel	8
multivitamin børn	8
ridderstjerne	8
moxonat	8
conserta	8
energi drik	8
flydende sæbe	8
basiron	8
hårvoks	8
montelukast \accord\""	8
kamferolie	8
tresiba 100 flextouch	8
novorapid penfill	8
ezetrol	8
karburatorsprit	8
norspan	8
østershat	8
stesolid emulsion	8
elocon	8
clozapin \sandoz\""	8
ajax glasrens	8
zoloft	8
klorin 5 %	8
fluanxol mite	8
divisun	8
pectyl stærke brystdråber \dak\""	8
ibuprofen \orifarm\""	8
nexium	8
benzen	7
litchi	7
myggespray	7
panaeolus	7
varmepumpe	7
koh naoh	7
desogestrel ethinylestradiol	7
natriumcitrat natriumlaurylsulfoacetat	7
